dark_spots_on_leaves,yellowing_leaves,leaf_drop,white_powdery_coating,distorted_leaves,stunted_growth,orange_rust_spots,leaf_underside_pustules,premature_leaf_fall,gray_mold_on_flowers,brown_spots_on_petals,flower_rot,yellow_mosaic_pattern,vein_clearing,reduced_flowering,tumor_like_growths,swollen_stems,wilting,holes_in_leaves,webbing_on_leaves,disease
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Rose Mosaic Virus
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Healthy
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Botrytis Blight
0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,Botrytis Blight
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Healthy
0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Rose Mosaic Virus
0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Powdery Mildew
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Rose Mosaic Virus
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Botrytis Blight
0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Botrytis Blight
0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Botrytis Blight
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Crown Gall
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Black Spot
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Black Spot
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Rust
0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Powdery Mildew
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Powdery Mildew
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Rose Mosaic Virus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,Powdery Mildew
0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Rose Mosaic Virus
0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Powdery Mildew
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,Rose Mosaic Virus
1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Black Spot
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,Crown Gall
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Crown Gall
1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Black Spot
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Rust
0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Rust
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Black Spot
1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,Crown Gall
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,Crown Gall
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Crown Gall
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Powdery Mildew
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Crown Gall
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Black Spot
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Powdery Mildew
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Spot
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Powdery Mildew
0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,Rose Mosaic Virus
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Rose Mosaic Virus
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Rust
0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,Rose Mosaic Virus
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Black Spot
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Powdery Mildew
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Crown Gall
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Rose Mosaic Virus
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Rose Mosaic Virus
0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Rose Mosaic Virus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Crown Gall
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,Botrytis Blight
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Powdery Mildew
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Rust
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Healthy
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,Rust
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Crown Gall
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Healthy
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Crown Gall
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Crown Gall
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,Crown Gall
0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,Rust
0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Rose Mosaic Virus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Black Spot
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Botrytis Blight
0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,Botrytis Blight
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Black Spot
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Rose Mosaic Virus
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Powdery Mildew
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Crown Gall
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Rust
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Healthy
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Black Spot
1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Rust
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Healthy
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Black Spot
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Rose Mosaic Virus
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Rust
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Powdery Mildew
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,Crown Gall
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Rust
1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Black Spot
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Black Spot
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,Botrytis Blight
0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,Rose Mosaic Virus
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Powdery Mildew
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Spot
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Black Spot
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Crown Gall
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Botrytis Blight
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Black Spot
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,Crown Gall
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Healthy
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Black Spot
0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,Rose Mosaic Virus
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Rose Mosaic Virus
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,Rust
1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Black Spot
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Black Spot
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Botrytis Blight
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,Crown Gall
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Botrytis Blight
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Rose Mosaic Virus
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Black Spot
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Rust
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Black Spot
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Powdery Mildew
0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Powdery Mildew
0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Rose Mosaic Virus
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Rust
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,Botrytis Blight
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Crown Gall
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Black Spot
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Healthy
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Powdery Mildew
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Rust
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Spot
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,Rose Mosaic Virus
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Black Spot
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,Rust
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Crown Gall
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,Rust
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Healthy
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Rust
0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Rust
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Crown Gall
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Rose Mosaic Virus
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,Crown Gall
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Botrytis Blight
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Crown Gall
0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,Rust
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Crown Gall
1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Powdery Mildew
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Rust
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,Rust
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Crown Gall
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Crown Gall
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Healthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Crown Gall
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,Crown Gall
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Powdery Mildew
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Rose Mosaic Virus
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Rust
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Rust
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Crown Gall
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Healthy
0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,Powdery Mildew
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Botrytis Blight
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Rust
0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,Botrytis Blight
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Crown Gall
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,Crown Gall
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,Crown Gall
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Rust
0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Rose Mosaic Virus
0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,Rose Mosaic Virus
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Rust
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Powdery Mildew
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Healthy
0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Rust
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Powdery Mildew
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,Crown Gall
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Powdery Mildew
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Healthy
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Crown Gall
0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Botrytis Blight
0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Powdery Mildew
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Healthy
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Botrytis Blight
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Powdery Mildew
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Powdery Mildew
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Powdery Mildew
0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Rust
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,Crown Gall
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Healthy
0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Botrytis Blight
0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Powdery Mildew
1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,Black Spot
0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,Rose Mosaic Virus
0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Powdery Mildew
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Healthy
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Spot
1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Black Spot
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Botrytis Blight
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,Crown Gall
0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Botrytis Blight
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,Rose Mosaic Virus
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Crown Gall
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Healthy
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Spot
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Black Spot
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Healthy
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Rust
0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Rose Mosaic Virus
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,Crown Gall
0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,Botrytis Blight
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Rose Mosaic Virus
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Powdery Mildew
0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,Rose Mosaic Virus
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Rust
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Rust
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthy
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,Rust
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Crown Gall
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Powdery Mildew
1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Black Spot
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Powdery Mildew
0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Botrytis Blight
0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,Rose Mosaic Virus
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Powdery Mildew
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Powdery Mildew
0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Powdery Mildew
0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,Rust
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Healthy
1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,Black Spot
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,Crown Gall
0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,Botrytis Blight
1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Black Spot
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Powdery Mildew
0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,Crown Gall
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Crown Gall
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Healthy
0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,Rust
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Powdery Mildew
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Botrytis Blight
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Crown Gall
0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Powdery Mildew
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,Rose Mosaic Virus
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Crown Gall
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,Crown Gall
0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Powdery Mildew
1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Botrytis Blight
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Healthy
0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Botrytis Blight
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Botrytis Blight
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Crown Gall
0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,Botrytis Blight
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Powdery Mildew
0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,Rust
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Crown Gall
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,Botrytis Blight
1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Black Spot
0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Powdery Mildew
0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Rose Mosaic Virus
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,Rust
0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Botrytis Blight
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Black Spot
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Powdery Mildew
